CharacterId,Name,Author,Width,Height
12608,Kino's journey,Minoo,37.0,100.0
12609,Kuronoa,Darkluigi,93.0,84.0
12610,King koopa,?,46.0,35.0
12611,Regular ass krauser,Yu,75.0,122.0
12612,Yoko kurama,Kamekaze,110.0,201.0
12613,Kyo and iori rebirth,Georgew,80.0,112.0
12614,Lilith jjba,Yamori x,69.0,98.0
12615,Litten,Montblanc,128.0,64.0
12616,Lyner_barsett,Z.a.i.,80.0,75.0
12617,Maoh,Yameteoke,192.0,318.0
12618,Maxima-xi,Gargoyle,87.0,119.0
12619,The mighty thor,Loganir & blackdragon,176.0,143.0
12620,Mini vanilla ice,Humi,74.0,59.0
12621,Kitana mk2,Omegapsycho-mk,72.0,148.0
12622,Liu-kang mk2,Omegapsycho-mk,71.0,135.0
12623,Moe yumezora,Nyankiryu,94.0,170.0
12624,Ms.game&watch,Mugenx,15.0,15.0
12625,Bobby drake,Iceman,111.0,126.0
12626,Napalmman usa,Basara-kun,83.0,68.0
12627,Precureallsters,Hatya,125.0,249.0
12628,R2 prototype a,Ryou win,412.0,467.0
12629,Rascalex,"Uji, edited by twistedsynapse",30.0,31.0
12630,Rugal rotd,Ryo 2005,100.0,135.0
12631,1st round rugal b,Bad darkness,81.0,134.0
12632,Ryogi_exvs,Kira,39.0,105.0
12633,Sagat mvc,Scar & tiagofrossard,82.0,122.0
12634,Kappa sagojo,Ngi,67.0,107.0
12635,Sakura ccs-qoh,Unknown,60.0,89.0
12636,Serious kula,Isolde,38.0,105.0
12637,Shin gouki sfz2,G.d.t,68.0,104.0
12638,Sheldon,Z,,
12639,Sion_alien,Sion_love_nameless,48.0,105.0
12640,M. bison hd,Parse,448.0,576.0
12641,Ryu hd,Parse,257.0,507.0
12642,Ssf2x terry,Omegapsycho,64.0,107.0
12643,Cute syakoya,Ameri,560.0,640.0
12644,Tessa (tabasa),Cray,124.0,127.0
12645,Tewi?,Ria,29.0,46.0
12646,Timothy hawk,Adamskie,124.0,131.0
12647,Ryuhaku todoh,Gal129,104.0,138.0
12648,Tom cat,Hannah montana,63.0,73.0
12649,Tristan samroy,Kamekaze,68.0,108.0
12650,Tsunade kk,Roque,102.0,87.0
12651,Mighty myon,Rel,111.0,81.0
12652,Unicorn-gundam,Zektard,113.0,154.0
12653,Victor von simonstein,Simon99514,102.0,125.0
12654,Victor chase,Txpot,63.0,160.0
12655,Windows 95-tan,"Woman, edited by twistedsynapse",41.0,104.0
12656,Yamazaki 98,Ikaruga,304.0,224.0
12657,Yong-taiga,Kuroihato,,
12658,True yuna,Ragnarok_333,58.0,106.0
12659,Yuri_sv,Sui,55.0,103.0
12660,Thin yusuke,Japterdark,44.0,105.0
12661,Sans EX7,1850,29.0,46.0
12662,Aisatu_bouya,Don,161.0,206.0
12663,Akaza akari EX7,Yes&donalddesu,80.0,110.0
12664,Astranagant EX7,Papitto,75.0,84.0
12665,King of heroes EX7,Elecbyte,,
12666,A-kaigen,Oyaji,130.0,135.0
12667,Mister bater,Nyankiryu,38.0,93.0
12668,Biped EX7,Alpha,48.0,102.0
12669,Bloo xiii EX7,Tutaya,130.0,240.0
12670,Cajun gambit EX7,Dcl,144.0,155.0
12671,Mexican clarissa,Not garjian,192.0,518.0
12672,Kolin,Chuchoryu,92.0,104.0
12673,Clone benimaru EX7,?,57.0,120.0
12674,Dark lord sauron EX7,Flvio camaro,346.0,276.0
12675,Dhalsims-s EX7,Nrf,97.0,103.0
12676,El diablo,Robotmonkeyhead,262.0,180.0
12677,Merciless elque EX7,Yuki,97.0,123.0
12678,Ex janemba EX7,Zako,98.0,218.0
12679,Fiona belli,Li_kun & nestor,39.0,105.0
12680,Super gogeta 4 EX7,Okachanman,50.0,103.0
12681,Super goku 4 EX7,Okachanman,37.0,92.0
12682,Hunter killer,Smoke,63.0,120.0
12683,Boa hancock,?_,150.0,150.0
12684,Mr heart & ms heart,Ahuron,346.0,38.0
12685,Heavy,Drkelexo/ randompokemonbro/tis2012,187.0,356.0
12686,Kei shidou EX7,Sandaime,63.0,100.0
12687,Jobman EX7,Capone,93.0,128.0
12688,Juggernautu EX7,Unkoman,164.0,138.0
12689,E_justice,null,170.0,262.0
12690,Kagelogan EX7,?,70.0,105.0
12691,Kagura mutsuki,Deoxgigas,551.0,358.0
12692,Kenu EX7,Unkoman,66.0,98.0
12693,Kugami toru EX7,Daniel9999999,99.0,246.0
12694,Kurumi mirumati,Kagetsu yuki,115.0,270.0
12695,M-princess jade EX7,Gab,44.0,103.0
12696,Nashu EX7,Unkoman,89.0,98.0
12697,Prismatic jam,Deoxgigas,166.0,254.0
12698,Producer,Nf(haloveli),101.0,264.0
12699,Rentaro satomi EX7,Kohaku,235.0,360.0
12700,Rikard hawlett EX7,Rikard,75.0,96.0
12701,Rucheca,Teaf,120.0,212.0
12702,"Sauron, god of hunger","Skorpophobia, cultistofvertigo, and lordshade67",223.0,125.0
12703,Sentro EX7,The_none + balthazar,109.0,105.0
12704,Ow the edge,Dylanius,60.0,79.0
12705,Sheriff,Roysquadrocks,17.0,19.0
12706,Shirou yusa,Aka65535,167.0,243.0
12707,Sync,Xenocard,50.0,232.0
12708,Fidget spinner,Jor8a,1060.0,412.0
12709,Super gogeta EX7,Okachanman,34.0,93.0
12710,Super_joseph EX7,Elecbyte,71.0,117.0
12711,Supreme veku,Pancaketurtle,47.0,87.0
12712,Taiga aisaka EX7,Kohaku,159.0,326.0
12713,Testament gg1,The man,187.0,257.0
12714,Waifu misuzu EX7,Ahuron,110.0,176.0
12715,Werdna EX7,Otto,123.0,152.0
12716,Rea katori EX7,Iwakick,82.0,90.0
12717,Chad EX7,Ikaruga,63.0,99.0
12718,Kotaro kazama,Gnsk,217.0,181.0
12719,Woody woodpecker,O ilusionista,64.0,71.0
12720,Fernandeath a,Yohei,173.0,182.0
12721,01-nameless,Michaelarmaros,83.0,100.0
12722,02-nameless,Michaelarmaros,62.0,123.0
12723,Duck dodgers,Tronboone,110.0,108.0
12724,Destroyous,Ddr,283.0,265.0
12725,Asuka tmnt remix,(^o^),65.0,100.0
12726,Gajet,(^o^),57.0,93.0
12727,Sho hayate 0d,(^o^),87.0,129.0
12728,Zeus (disney),Ddr,122.0,184.0
12729,Angus cf3,119way,205.0,186.0
12730,Malenko,119way,1760.0,320.0
12731,1st gundam,Knkn,182.0,204.0
12732,Houjyou torami,Cerenas,93.0,113.0
12733,2b,Betalille,43.0,117.0
12734,Copy marisa,Daiya,80.0,115.0
12735,9+,Elecbyte,63.0,79.0
12736,Accelerator nanaya,Kira,55.0,111.0
12737,A-azteca,Stg,100.0,109.0
12738,A-okita,Rebi24,96.0,96.0
12739,A-shiki,Toshiaki,58.0,107.0
12740,Abare bishamon,@nekosan,116.0,113.0
12741,Abel ssf4,Borewood,362.0,382.0
12742,Abyss,"G-sho,s-neko",115.0,123.0
12743,Abyss mega's,Blackcurl,52.0,99.0
12744,Acalyha,Luck incense,36.0,86.0
12745,Season 1 accelerator,Juntasa313,38.0,74.0
12746,Portgas d. ace,Kijunten,150.0,150.0
12747,Ada wong,Flavio camarao,56.0,108.0
12748,Addict eyes tohno,Kira,55.0,111.0
12749,Adlers,Hm,149.0,206.0
12750,Admiral kizaru,Stg,78.0,158.0
12751,Aegis gundam,Vcun,62.0,80.0
12752,Bs agumon,Fullwall,49.0,48.0
12753,Ai anesan,Hanyu-maru,28.0,80.0
12754,Akane inuwaka ex,Kouen,143.0,227.0
12755,Akebono taro,The magic toaster,80.0,152.0
12756,Akimoto,Akimoto,110.0,126.0
12757,Albert wesker,Flaviocamarao,70.0,120.0
12758,Alchemy man,Hachishiki,51.0,106.0
12759,Omega god alex,Ken,63.0,122.0
12760,Allen,Takosuke,36.0,82.0
12761,Alma orochi,"Ahuron/alma, tuned by resgod",491.0,293.0
12762,Alpaca suri,Knkn,97.0,214.0
12763,Proto bn3,Dls,1.0,1.0
12764,Alpha zero,Kamase,79.0,87.0
12765,Amagon,Stg,24.0,32.0
12766,Neo amakusa,Y,116.0,117.0
12767,Amaterasu remilia,,118.0,109.0
12768,Kamen rider amazon alpha,Minatomaru,48.0,153.0
12769,Mvc amy rose,Valgallah,66.0,68.0
12770,Andy bogard ff1,Adamskie,46.0,104.0
12771,Angelique,Calcio911,56.0,108.0
12772,Angry birds tank,Manny lingle,140.0,180.0
12773,Anti-venom,Pazitivvv & youngsamurai5,137.0,114.0
12774,Anubis chaka,Ggg,77.0,116.0
12775,Anubis hx,Hiryo xeoni,,
12776,Anubis necromancess,Cesar,34.0,60.0
12777,Aqua mp,Ametuyunosaki,160.0,200.0
12778,Arai san,Knkn,110.0,199.0
12779,Arajin god mk2,Peke,200.0,204.0
12780,Arash,Yanagawa_shuu,374.0,472.0
12781,Ark EX8,Ankokunaitou,32.0,64.0
12782,A-guile,Koxa myth,76.0,90.0
12783,Asgore dreemurr,Stg,91.0,80.0
12784,Aska himeko,Rojin70,79.0,98.0
12785,Another igniz scarlet,Rien,114.0,105.0
12786,Aulbath,Misao (yanagi ai),87.0,107.0
12787,Aurum axe,Werewood,271.0,305.0
12788,Awakened okina,Nyankoro & lucas9999,78.0,99.0
12789,Awakened-clark,Mojack,83.0,107.0
12790,Rapid ayaka,Uru,44.0,75.0
12791,Azusa hinomori,Mill,49.0,89.0
12792,Azusa & tiger,Sakuraka,55.0,98.0
12793,A_flowey,null,44.0,45.0
12794,Black iori,Ryuryuu,77.0,106.0
12795,Charles babbage,Jaki,239.0,204.0
12796,Balert,Machine heika,78.0,45.0
12797,Barrangas,Muu,99.0,94.0
12798,Bartman,Warner,72.0,95.0
12799,Lord of the rangs,Alexiq & spiderbat & aa250,95.0,120.0
12800,Byakuren UliL,Boomer,142.0,170.0
12801,Beastman.exe,Darknesskyo,60.0,58.0
12802,Bebop,Warner,182.0,275.0
12803,Black swordsman,Oggy,254.0,133.0
12804,Big show,Big head,105.0,124.0
12805,Mr. x sor,Armin_iuf,149.0,224.0
12806,Black-pp,Kaguyama,42.0,84.0
12807,Black guardian,Dxwho,320.0,256.0
12808,Bloody devil,Toshiaki,60.0,106.0
12809,Bloody marilyn,Sakuraka,144.0,214.0
12810,Bloody lancer,Stg,139.0,139.0
12811,Bob-ko,Fu-lin,68.0,76.0
12812,Bobunemimimmi,Minatomaru (autumnmario ai),379.0,283.0
12813,Bonker the clown,Lordshade67,66.0,110.0
12814,Bonzi buddy,Angrybirdcooler,162.0,222.0
12815,Actual ryu.zip,Drkelexo,46.0,92.0
12816,Bowser smrpg,Syu takazaki,31.0,40.0
12817,Brian griffin ex,Infamous,63.0,109.0
12818,Broken sonic,Roysquadrocks,35.0,41.0
12819,Super buu z2,Team z2,84.0,131.0
12820,B_chun-li,Migo,584.0,464.0
12821,Bizarre mario,Txpot ai by jor8a,68.0,139.0
12822,C-lelouch,Minoo,48.0,112.0
12823,C-ryu,Gm&cotejin,78.0,111.0
12824,Copy x,Aru,78.0,94.0
12825,Tantanmen,Zeta,48.0,55.0
12826,Anchovy,Zeta,23.0,46.0
12827,Fond de veau,Zeta,40.0,63.0
12828,Rizot,Zeta,32.0,56.0
12829,T-bone,Zeta,47.0,58.0
12830,Worcester,Zeta,42.0,53.0
12831,Caesar P3,Michi,399.0,794.0
12832,Cagney carnation,Angrybirdcooler,523.0,673.0
12833,Captain venom,"Farengeit, predator",89.0,113.0
12834,Carl johnson,Sandler98,297.0,393.0
12835,Carnage overkill,Zako,124.0,94.0
12836,Kyo kusanagi 95,David demianoff,58.0,106.0
12837,Cerulean boss-type,Zeta,338.0,253.0
12838,El fuerte,Chuchoryu,74.0,101.0
12839,Chad in black,,45.0,113.0
12840,Chalice,Kotorizelgadis&rockbogard,75.0,118.0
12841,Chargeman ken!,Zeta,50.0,92.0
12842,Chartette,Sxvector,269.0,199.0
12843,Cheaper,Exclamation_question,124.0,239.0
12844,Chilly,Elecbyte,32.0,30.0
12845,Chin hong kong 97,Exclamation_question,16.0,39.0
12846,Chisa tsukamoto,Tokinokuni-kei,38.0,33.0
12847,Chris redfield,"Riklaionel, & nestor (update by flaviocamarao)",72.0,125.0
12848,Chuckle nourish,Gaelik,71.0,116.0
12849,Claudia,Hannah montana,60.0,111.0
12850,Clone zero,Shobon,61.0,119.0
12851,Cobra commander,Scar,96.0,138.0
12852,Code-name_o,Stg,62.0,104.0
12853,Code.c.yagevil,C,,
12854,Code: crashed killer,C,75.0,109.0
12855,Colonnello,"Luca s., mikehaggar for update",450.0,451.0
12856,Princess comet EX8,Tokinokuni-kei,62.0,103.0
12857,Cthylla,Nimame,115.0,229.0
12858,Curse seal,,74.0,102.0
12859,Virginia mkv,Doburoku,77.0,297.0
12860,Zangief-f.o,Warusaki3,117.0,114.0
12861,Arachnus,Chuchoryu,59.0,47.0
12862,Jage,Cyberbots,123.0,74.0
12863,Toatus,Peter.pl,88.0,71.0
12864,Vlade,Xxxxx aka peter.pl,120.0,109.0
12865,Captain sawada,Ns,111.0,225.0
12866,A cheerful traveler,Zeta,144.0,215.0
12867,D-miyako,Nekotuki,52.0,84.0
12868,D4 alice margatroid,Aka65535,145.0,215.0
12869,Desu ada,Mike obrecht,143.0,142.0
12870,General daiyousei,Bk,68.0,91.0
12871,Dalek,Basara-kun,82.0,90.0
12872,Dancing chang,Waguna,89.0,176.0
12873,Dangerous jiisan,Chaos doumei,23.0,39.0
12874,Dante de cerbero,Mikezamjara,74.0,124.0
12875,Dante must die,Bugya,123.0,263.0
12876,Funky dantel,The_none,63.0,180.0
12877,Danna,null,69.0,116.0
12878,Darinku,Ganva,53.0,78.0
12879,Dark kahn,Chuchoryu,123.0,152.0
12880,Darkness-athena,Kill,75.0,99.0
12881,Darkrai,Joey faust,59.0,59.0
12882,Dark vega,Okatyannman,104.0,96.0
12883,Dark warrior 2,Tin,185.0,155.0
12884,Darth maul,null,128.0,148.0
12885,Date genji,Emperor,241.0,249.0
12886,Death dhl,Mu,121.0,116.0
12887,Death dhl & kenshin,Mu,121.0,116.0
12888,Decepcion orochi,Ahuron,491.0,293.0
12889,Deezer,Rei,78.0,139.0
12890,Degola,Muu,63.0,90.0
12891,Deka kohaku!,Mu,88.0,169.0
12892,Dekinaiko-santa,Sakura,,
12893,Destiny.dio,Warusaki3,66.0,120.0
12894,Devil lilia,Bgb,57.0,90.0
12895,Devourer element,Zet,49.0,115.0
12896,Dark excellent donald,Matsudaspecial,97.0,273.0
12897,Dianus,A-kue,145.0,154.0
12898,Dejiko,Tokinokuni-kei,63.0,92.0
12899,Dink smallwood revengeance,The_none,118.0,236.0
12900,Heaven ascension dio,Heal_the_world,69.0,120.0
12901,Disappointment,Amayuu,48.0,110.0
12902,Dirty kf master,Boy ati,51.0,106.0
12903,Chinese doge,Wastebin,57.0,48.0
12904,Donaemon-type-d,Absolut_concept+absolute_yveltal (two absolutes),28.0,33.0
12905,Dongon,Elecbyte,84.0,250.0
12906,Dormammu,"Gladiacloud, delusiontrim & shinzankuro",119.0,168.0
12907,Doxue misaka,Kira,49.0,99.0
12908,Dr manhattan -mgmx-,Duracelleur,74.0,129.0
12909,Dracula man,Androide(hermoduro),45.0,65.0
12910,Dragon edition-blanka,Is,97.0,98.0
12911,Dragon fairy,Gondwana,74.0,89.0
12912,Dragon edition-zangief,~}@,103.0,110.0
12913,Duo lon pp,Ahuron,289.0,148.0
12914,Dusk komachi,Mojack,93.0,108.0
12915,Lion magnus psx,Y.y,38.0,44.0
12916,Death rebecca,Reg,77.0,82.0
12917,Destroyer-shimakaze,Tekitou_p,3257.0,600.0
12918,Eas,Sakuraka,300.0,450.0
12919,Conan edogawa,Yu-toharu,33.0,52.0
12920,Ellen azuma,Woman,44.0,113.0
12921,Element -a-,Jhon cabrera,89.0,140.0
12922,Element-boss,Zelgadiszet,66.0,120.0
12923,Elion,Ikaruga,92.0,102.0
12924,Emi yusa,Kohaku,192.0,368.0
12925,Yukishiro enishi,Aoshi24,131.0,143.0
12926,Enuma elish,Kohakukagenui,71.0,105.0
12927,Envia,Shyglma666,153.0,117.0
12928,Princess toadstool,Eugeneq,91.0,141.0
12929,Ereshkigal-e,Einzbern,153.0,182.0
12930,Rabi-ribi erina,Kannatsuki,64.0,64.0
12931,Esverl,Barbatos,71.0,105.0
12932,Evil karin,Etalking,90.0,87.0
12933,Evangelion,Zeta,530.0,334.0
12934,Evil god,Flvio camaro,337.0,373.0
12935,Pocket evil ryu,Ikaruga,82.0,80.0
12936,Ex-zetton,Tokuiten,58.0,136.0
12937,Explosive-krizalid,Blackcurl,75.0,118.0
12938,Extreme dark akuma,Ignacio martinez aka kingdemonic666,99.0,142.0
12939,Eyelina,Sakuraka,164.0,231.0
12940,Blaze-rock,Zanga,74.0,110.0
12941,Fake nyn,Kamaboko_saiha,241.0,305.0
12942,Lee fang boo,Kotori,86.0,114.0
12943,Farmer strikes back,Team z2,91.0,99.0
12944,Shadow dio fc,The magic toaster,57.0,110.0
12945,Fear mace rosenkranz,Miyaji,68.0,100.0
12946,Fire-suwako,Abab,58.0,102.0
12947,Fly flea,Ddr,98.0,150.0
12948,Fl mugen,Hanbahan,107.0,122.0
12949,Fortissimo,Dr.w,56.0,121.0
12950,Fs-mizuchi,Zaf,,
12951,Admiral fujitora,Kotoridr.t,140.0,151.0
12952,Nexus fulgore,Nexus games,138.0,147.0
12953,Fu shun,Zeta,47.0,55.0
12954,G-impact,Marisa's friend,576.0,161.0
12955,Gyakutai-ojisan,Elecbyte,121.0,278.0
12956,Ebisuemon,Googoo64,24.0,31.0
12957,Heidi,Dione,67.0,163.0
12958,Googoo64 mario,Googoo64,16.0,30.0
12959,Misato,Googoo64,320.0,224.0
12960,Galacta knight mvc,Solarflared,109.0,115.0
12961,Galacta nightmare,Zako,79.0,57.0
12962,Gaou,Noname,77.0,107.0
12963,Lazy garfield,Veanko,48.0,49.0
12964,Geese-kai,Kotori,58.0,111.0
12965,Nightmare geese,Ambasa,145.0,113.0
12966,Gekkouga,Haryu,94.0,79.0
12967,Gel general,Hachishiki-tokkou-ningyou,88.0,108.0
12968,General grievous,Omegabros,64.0,78.0
12969,General zod,Zvitor,121.0,133.0
12970,Gengar ex,,163.0,174.0
12971,Genma,Rainman,,
12972,Genma saotome iqs,Iqs,64.0,88.0
12973,Gentarou and foze,Takenowa,73.0,100.0
12974,Gesrenst,Feizy,37.0,85.0
12975,Ghetsis,Team plasma,481.0,350.0
12976,Johnny blaze,Dark rider,89.0,141.0
12977,Takeshi gouda,Sugian,27.0,40.0
12978,Real gilgamesh,Sunny_light,46.0,121.0
12979,Giant mech hisui,Sui,25.0,25.0
12980,God jazu,Ahuron,113.0,137.0
12981,God akuma,Plaza (shadow leo),320.0,240.0
12982,God jafar,Joey faust,128.0,142.0
12983,God of fist,Dagashikashi,96.0,268.0
12984,Boss syndrome goenitz,Kontyan,62.0,118.0
12985,Famed mimic gogo,E.eme,55.0,103.0
12986,Goh-un,Ahuron,173.0,186.0
12987,Golrian,????,64.0,147.0
12988,Google chrome t-rex,Kidthomas,56.0,53.0
12989,Goopy le grande,Dark ruler,225.0,216.0
12990,Gorilla warfare,Masukenpu-kun,38.0,59.0
12991,Gotenks z2,Team z2,64.0,103.0
12992,Green ranger EX8,Saban,122.0,131.0
12993,Gran torino,Son bra is good,100.0,87.0
12994,Grass mud horse,Manny lingle,90.0,150.0
12995,Guilty,Shunchain y tecla2000,82.0,138.0
12996,Gyarados,Minoo,142.0,198.0
12997,Neco chaos black g666,Doburoku,486.0,630.0
12998,Mononobe no futo,Gudine,288.0,288.0
12999,Giant gunter,Reg,129.0,133.0
13000,Ginyu (son goku),Kouzyoutyou2621,96.0,116.0
13001,H-m-geese,Beta,63.0,115.0
13002,Haiji EX8,Knkn,385.0,224.0
13003,Hakufu sonsaku,Zelgadis,59.0,105.0
13004,Half-french sephiroth,"Gulthor, noel vermillion",259.0,111.0
13005,Shoebill,Knkn,127.0,228.0
13006,Hashimoto,Kung fu man,74.0,103.0
13007,Hastur,Apelao,61.0,132.0
13008,Hatchiyack,Shinobi [a7],68.0,120.0
13009,Heart aino EX8,Ina,182.0,216.0
13010,Heidiorn,Wastebin,201.0,302.0
13011,Heiho,Buti,27.0,33.0
13012,Helmet,The_none,111.0,110.0
13013,Hibachi,Oyaji,210.0,266.0
13014,Hirasaka hatsune-if,If,81.0,161.0
13015,Hisano ogami,Kei166,243.0,323.0
13016,Histoire,Dark ruler,640.0,535.0
13017,Hitorisibai-san,Woman,42.0,82.0
13018,Hogyoku aizen,Oz,56.0,104.0
13019,Ikusan,Tamago kanten,62.0,123.0
13020,Homura sk,Aegis,385.0,329.0
13021,Homu homu,Kira,94.0,122.0
13022,Honoka,Hiren,98.0,172.0
13023,Hornet man,Iron commando,248.0,266.0
13024,Ho seong,Rick,100.0,230.0
13025,Hi speed shadow dio!!!!!!,Orochi herman,64.0,120.0
13026,Hu-mizuchi,Humi,,
13027,Hunter alpha,Armin_iuf,144.0,161.0
13028,Hutari ha precure,Drowin,54.0,101.0
13029,The invincible ironman,Nomucoke,85.0,123.0
13030,Ibuki beast-max,Junk & x~x,192.0,190.0
13031,If marguerite,Kira takanashi,70.0,102.0
13032,Boss syndrome igniz,Kontyan,111.0,118.0
13033,Illusion no.17,Ark,42.0,110.0
13034,Inferno geese,Piyoblackbarn,71.0,117.0
13035,Influ,The magic toaster,48.0,100.0
13036,Insane ikisan,Woman,45.0,114.0
13037,Investigator,Stg,119.0,133.0
13038,Ir-meta,Cotejin,8.0,8.0
13039,Iron man -mgmx-,Duracelleur,118.0,148.0
13040,Isaac,Nightdemon66613,81.0,111.0
13041,Ivy valentine,Cvs artist,61.0,115.0
13042,Izura,Hiryo xeoni,,
13043,Jack cf2,Lordshade67,84.0,81.0
13044,Jackpot-devil,Kinomiya,89.0,105.0
13045,Esqueleto,Tony adv - thank to king seiya & sarednab for basic frames,91.0,120.0
13046,Janne alter,O,250.0,200.0
13047,Sir jecht,Dager,202.0,301.0
13048,Unlimited jin kisaragi,Danaru250,329.0,394.0
13049,Jiren,Isair soberanis y umeboshi121,85.0,162.0
13050,Jivai,Anomi polis,64.0,104.0
13051,Joe swanson,Warner,79.0,106.0
13052,Johnny joestar,Salami,,
13053,Join join tokiy,Sudara13,341.0,206.0
13054,Yutosine,Yutosine,100.0,127.0
13055,Jobtaro,Y.y,69.0,117.0
13056,Joymech katima,Zako,256.0,256.0
13057,Jr. troopa,Pizzasause,29.0,41.0
13058,Judge.code-n03,Piyoblackbarn,153.0,214.0
13059,Judge,Flowrallia,289.0,286.0
13060,Juli & juni,@(:))-[yaten]<,73.0,91.0
13061,Julie and anna,Elecbyte,52.0,96.0
13062,Justicia,Sakuraka,320.0,240.0
13063,K.goemon,Flam,63.0,112.0
13064,K9999-ex,null,44.0,111.0
13065,Kabal umk3,null,231.0,369.0
13066,Kaban,Light ruler,93.0,219.0
13067,Kabbu-ki!,Ali,57.0,105.0
13068,Kaio helmo,"Luca s., mikehaggar for update",603.0,601.0
13069,Kanna kamui,Light ruler,612.0,777.0
13070,Kara,Kyouti,39.0,107.0
13071,Kasai-m,Mojack,110.0,141.0
13072,Kash,Jin,69.0,104.0
13073,Kazenoken,Phantom.of.the.server,57.0,106.0
13074,K dash xiii,Nekohoshi,135.0,245.0
13075,Commander keen,Roysquadrocks,24.0,30.0
13076,Kemono friends,Kozeni,80.0,137.0
13077,Nipponia nippon,Barai,107.0,221.0
13078,Turbo ken,Mimimimi,35.0,80.0
13079,Kenshin_a_mu,Mu,74.0,112.0
13080,Italian kenshiro,"Luca s.,mikehaggar for fixing audio ita and updating",116.0,123.0
13081,Kung fu akira,null,800.0,640.0
13082,Kung fu man special,null,71.0,84.0
13083,Ken asuka,Zeta,39.0,116.0
13084,Vk-2,Zeta,72.0,126.0
13085,Kharar,Anomi polis,108.0,156.0
13086,Khriz 02um,Ikaruga,76.0,110.0
13087,Kid buu z2,Team z2,55.0,86.0
13088,Kinyo roadshow hd,The_none,154.0,161.0
13089,Bellossom ex,Haru,94.0,102.0
13090,Kirin musume,Trorosoba,150.0,205.0
13091,Kizaru head,,234.0,337.0
13092,Nightmare of ruin,Csnkz,120.0,120.0
13093,Chonshu 02um,Totoria,94.0,196.0
13094,Hugo 02um,Totoria,99.0,187.0
13095,Saki 02um,Totoria,133.0,205.0
13096,Kona-chan,Woman,60.0,82.0
13097,Konton_ninja_sasuke,Zako,70.0,92.0
13098,Kooper,Joey faust,30.0,51.0
13099,Koryuoh,Kn,126.0,103.0
13100,Koto,Melvanainchains,18.0,31.0
13101,Kotonoha,Showbuyspirit,104.0,175.0
13102,Koumakan sakuya,Kairuier,50.0,97.0
13103,Krauser-san,Ahuron,45.0,51.0
13104,Krizalid-i,null,59.0,117.0
13105,Krookodile,Gladiacloud 'n solarflared,158.0,134.0
13106,Krumm,Roysquadrocks,43.0,37.0
13107,One tough koopa,Legatob and titiln,37.0,59.0
13108,Kucheat,Tokuiten,86.0,90.0
13109,Kulate kenji,Ahuron,96.0,128.0
13110,Kula & eddie,Arukari,48.0,105.0
13111,Kula diamond iqs,Iqs,,
13112,Kulou,Kurosaki.k,,
13113,Kung fu dan,Suku,70.0,105.0
13114,Rokudo k.,Kurosaki.k,143.0,137.0
13115,Kusanagi_ex,Noname,62.0,104.0
13116,Kuzurott,Ryu,89.0,103.0
13117,Classic kyo xiii,Nekohoshi,129.0,229.0
13118,Chaos mc,Sakuraka,73.0,148.0
13119,Shunsui kyouraku,Websta,113.0,126.0
13120,Io di jajajajaja,Tonyadv & arcadia,140.0,140.0
13121,Lord magneto,[kyoko],110.0,134.0
13122,Lady,Betalille,43.0,111.0
13123,Lady bow,Joey faust,39.0,41.0
13124,Last putin,Stg,69.0,96.0
13125,Lavaila,Shyglma666,89.0,120.0
13126,Claire farron,Armin_iuf,107.0,115.0
13127,Lilia,Bgb,65.0,95.0
13128,Linne,Kira,208.0,300.0
13129,Little mac,Chuchoryu,78.0,101.0
13130,Love of z,Noname,97.0,114.0
13131,Lutete,}ht,126.0,195.0
13132,Lycee fgo,Sandaime,274.0,383.0
13133,Gudako,Siitake,147.0,191.0
13134,M-koa,,224.0,192.0
13135,M.raiga,Flam,64.0,99.0
13136,Demigod meep140,Hero/superoverlord meep140,108.0,132.0
13137,Mewtwo-y,Gladiacloud 'n solarflared,55.0,99.0
13138,Mack,Syu takazaki,48.0,100.0
13139,M.a.d,Ns,90.0,108.0
13140,Boss syndrome magaki,Kontyan,54.0,130.0
13141,Magasame-mft,Blackcurl,55.0,100.0
13142,Magetta,Rodrigol videla,234.0,270.0
13143,Magical launcher aoko,Dagashikashi,43.0,105.0
13144,Magic nanaya+ huunsaiki,Zeta,55.0,111.0
13145,Magician dkpn,Ankokunaitou,68.0,74.0
13146,Maleficent,Flaviocamarao,113.0,142.0
13147,Mallow smrpg,Syu takazaki,25.0,24.0
13148,Mani-mani koxa,Gondwana,120.0,120.0
13149,Manny,,55.0,68.0
13150,Maori the medium,,346.0,38.0
13151,Maplestory nagi,Nagi,75.0,221.0
13152,March,Neoneo,75.0,104.0
13153,Marge simpson,Warner,63.0,131.0
13154,Mario bros,Shinryoga & neoankh,64.0,83.0
13155,Mario smrpg,Syu takazaki,17.0,29.0
13156,Marokare,Ahuron,61.0,132.0
13157,Marshall,null,155.0,201.0
13158,Marx soul,Kakeypurai,,
13159,Master maionese,Mathri,550.0,400.0
13160,Matoi ryuko,Hatya,60.0,106.0
13161,Sakura matou,Rokuyuki,150.0,222.0
13162,Maximum seraph,Rockmarisa,491.0,293.0
13163,Mazinger-zero,Barbatos,291.0,328.0
13164,Mc gill,Cannon musume,103.0,199.0
13165,Lightning mcqueen,Christian nunez,60.0,27.0
13166,Mech ralf,Wastebin,66.0,117.0
13167,Merkava ex,Dronekiller,444.0,476.0
13168,Brawl meta knight,Zeta,862.0,327.0
